content,label,type,source
Réponse de Domaine GUETH - Vins d'Alsace et Oenotourisme,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Réponse de Domaine GUETH - Vins d'Alsace et Oenotourisme,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Plutôt amateur de Sancerre et Poully Fumé, au détour d un apero entre amis j ai decouvert la cuvée les grès roses, une belle sensation",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Bonjour, j’ai offert un bon à des amies. Je ne peux donc pas vous donner un avis. Mais tout semble magnifique.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Un très bon vin et très bien accueillie et conseiller part ce producteur je recommande a tous et mille mercis pour ce trésor,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Vins bio excellents!
Livraison rapide",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"J'ai par deux fois retenu des séjours avec visite et dégustation et je dois reconnaître que l'accueil et le service (envois de bons cadeaux, remboursement de trop perçu etc ...) sont impeccables.
Merci à Madame et Monsieur GUETH",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"J'ai acheté un bon cadeau pour une nuit en chambre d'hôtes pour offrir à mes parents.
Commande très facile, des propriétaires à l'écoute et disponibles.
Je recommande sans hésiter d'autant plus que notre cadeau a fait deux heureux.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Site internet très clair, livraison très rapide",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Venu chercher une commande de vins, accueil très sympathique et sincère. On m'a spontanément fait déguster une série de vins d'assemblage et de Riesling en expliquant bien l'influence de la composition du sol.
Vraiment intéressant. Et les vins ne donnent qu'une envie: Revenir.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Nous avons pris l'offre dégustation Foie Gras et vins grand cru .
Déjà l'accueil de Muriel tout en douceur , écoutant les attentes , laissant les invités échangés entre eux et donnant de bons conseils .Nous avions prévu 1 H nous sommes restés pratiquement 2 H car nous étions bien",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Bel accueil, chambre très bien et sécurisée, bon petit déjeuner, prix plus que raisonnable.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Trés bien cordialement,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"service de qualité, parfaite communication.
envoi rapide et bouteilles très bien protégées.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"commande sans problème et livraison telle que prévue, avec le sourire des vignerons en plus :)",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Livraison rapide, qualité excellente 10 étoiles!",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Maison familiale .Des vins au delà des promesses ;toujours de grande qualité ,la déception n'existe pas au Domaine Gueth.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Je vécu avec anthousiasme le programme Macertif de monsieur Grégoire Semelet du project menagement institut (PMI).
Je suis très émis de parcourir les étapes du développement personel au PMP merci encore",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Maison familiale dirigée par une femme, produits de belle qualité à prix très raisonnables, livraison rapide et fiable.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Je reviens de Reims du salon des vignerons indépendants quelle dégustation c est du pur bonheur un moment d émotion possédant plusieurs bouteilles depuis des années on peut suivre l évolution du vin une merveille merci a Muriel et son époux une pensée pour votre maman et votre papa a qui je pense souvent à bientôt,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Livraison très rapide Je n'ai pas été livré chez moi
mes colis ont été déposés dans un point relais",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Trés bon accueil.Chambre parfaite.Petit déjeuner copieux et agréable.
Dégustation au top",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Chambre d’hôtes très agréable et surtout très propre. Petit déjeuner copieux et très bon accueil.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Très bon accueil .Cours sur le terroir et les vins très instructifs (ils savent de quoi ils parlent).Bonne cave et très bon petit déjeuner .Nous y retournerons avec plaisir,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Quel bonheur de découvrir le domaine de la vigne avec Muriel, passionnée par son métier et qui l’exerce dans le respect de l’environnement et des traditions. Un grand merci à elle! La chambre était très confortable et le petit déjeuner , un vrai délice 😋",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Seulement un mot: tout été magnifique!!!
Merci",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Un accueil au top, une chambre super confortable et calme, des hôtes charmants et accueillants, un petit déjeuner très local et copieux et pour les amateurs, des vins excellents avec les commentaires de la patronne. 10/10, on ne peut pas faire mieux 😊",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
C'était une 1ère commande en ligne. Elle a été exécutée très rapidement. La livraison et son suivi se sont déroulés parfaitement.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Top 👍 bon cadeau reçu rapidement.
Très réactif.  Merci",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Contact très sympathique et livraison express !,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"60 ans , de dégustation ,maintenant c'est avec les (grands) enfants, cordialement.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Commande et livraison parfaites, il reste à déguster",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Ce séjour à été très sympathique avec un accueil charmant. Nous avons rencontré des personnes passionnées par leur métier, qui ont su nous faire partager leur savoir faire et leur relation unique avec le terroir. C'est une très belle expérience. Les vins sont goûteux et uniques. On recommande. Merci encore à Muriel et à Ralph",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Nous sommes toujours aussi satisfaits de la logistique de livraison..et de la qualité des produits..,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Après le choix intuitif de participer à un apéritif cet été chez cette vigneronne avec une ambiance hyper-agréable et des produits étonnants, plusieurs mois après l'écoulement de notre stock acheté sur place nous avons passé commande de vin en ligne et livré dans la semaine au jour indiqué... impeccable super produits et super service",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Nous avons passé 2 jours en chambre d'hôtes au Domaine Gueth et nous ne l'avons pas regretté. Tout était au top, le petit déjeuner, l'accueil, la literie, la visite guidée du vignoble et des installations par monsieur, la dégustation des vins, la propreté, .... A refaire sans aucun doute!",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Une expédition toujours aussi rapide et conforme. J’ai désormais hâte de déguster !,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Site internet bien conçu avec beaucoup de variétés de choix, de bonnes explications sur le vin et avec qui le marié. Nous avions apprécié le crémant aupparavent notre choix de commande a été parfait, le vin est excellent, même le plus basic reste fruité, agréable en bouche",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
PAS TROP DE DELAIS ENTRE LA COMMANDE ET LA LIVRAISON,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Vins de qualité. Service au top. Livraison sur 48 h.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Réponse aux questions et expédition rapide
Bon produit a boire avec modération !!",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Comme d'habitude tout est parfait aussi bien chez Gueth que chez UPS. Commande arrivée avec 24 heures d'avance. Site à recommander sans aucune hésitation.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
De très bons vins représentatifs de la région à prix convenables. Déjà 2 commandes passées et je continuerai avec cette cave.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Rapidité de livraison. Service de qualité!,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Nous apprécions depuis plusieurs années les vins d'Alsace.( plus de 20 ans )
Soit par le salon du vin de Lyon ou sur place lors de nos visites à la cave !
Et aussi par internet !!
Continuez à nous faire découvrir des vins différents en bouche
A bientôt !",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Super séjour chez Muriel & Ralph !
Un excellent accueil de la part de nos hôtes que l'on sent passionnés par leur métier.
Un délicieux et copieux petit-déjeuner servi dans le caveau de dégustation dans lequel nous avons également dégusté leurs très bons vins.
Nous y reviendrons avec plaisir pour revivre cette magnifique expérience.
Achille vous remet son bonjour !
A bientôt.
Caroline & Sébastien",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Réponse de Domaine GUETH - Vins d'Alsace et Oenotourisme,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"clients depuis des annees, les vins sont toujours de tres bonne qualite, ouvrir une bouteille, c'est toujours un bon moment a partager en perspective :) En plus, ces vignerons font l'effort de venir jusqu'a Bruxelles et Amsterdam pour livrer et rencontrer leurs clients !",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Rapidité d'expédition de la commande. Emballage très solide. En ce qui concerne la qualité du vin je peux dire qu'il me convient étant donné que j'en achète tout les ans. Pour l'instant aucune déception.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"25 heures entre la commande et la livraison !! Très belle réalisation, sincères félicitations pour l’efficacité.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Réponse de Domaine GUETH - Vins d'Alsace et Oenotourisme,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"La page web pour effectuer la commande est très facile à utiliser , il fût très facile de récupérer notre commande.
les vins que nous sont tous simplement sublimes.
Un grand merci à vous",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Bon processus de prise de commande, honnêteté (m'ont fait remarquer que je n'avais pas entré un code de réduction auquel j'avais droit, et ont proposé de me rembourser la différence), et bons vins !",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Très bonne adresse de vins alsaciens, cliente de longue date, jamais déçue des produits.
Artisan très à l’écoute des clients en cas de problème pour passer des commandes par internet.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Réponse de Domaine GUETH - Vins d'Alsace et Oenotourisme,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Nous avons passé une nuit dans leur chambre d’hôtes.
Verre d’accueil très apprécié.
Chambre spacieuse et très agréable.
Très bien accueillis.
Je recommande sans hésitation.
Merci à eux.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"BONJOUR ,très très bien comme toujours et très bon vin je recommande que du +",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Bien reçu ma livraison bon état dans les délais prévu,
trés bon emballage",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Notre séjour au domaine Gueth était une super expérience !
Nous avons très bien été accueillis par Muriel et son mari qui en plus d'être de charmants hôtes, ont su nous partager avec passion leurs connaissances viticoles.
Leur démarche respectueuse de la nature et leurs recherches sur les terroirs étaient très intéressantes, et leurs vins succulents !

Une bien belle expérience, nous recommandons vivement ce domaine.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Livraison à domicile, impeccable, le livreur a appelé la veille.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Très bon accueil, séjour reflétant le descriptif (chambre/petit déjeuner/accueil des hôtes...) Nous recommandons à 100%!",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Je suis fidèle des vins de Muriel depuis 10ans, et ils sont tjs très très bons. Vous pouvez faire l'achat avec les yeux fermes🤗",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"revenus d un très bon weekend du domaine GUETH , très bon accueil des propriétaires très sympa et après ballade dans les vignes ou la propriétaire nous a expliquée beaucoup de choses sur la vigne ,très intéressantes car on voit qu elle adore son travail et en revenant superbe dégustation de leur vins qui sont tous très bon et avec encore beaucoup d explications et pour finir le séjour un superbe petit déjeuner très copieux voila encore merci pour tout et a bientôt",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Très bon accueil, la chambre est spacieuse et très calme. Expérience à renouveler.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Prise en compte des personnes, avec efficacité et délicatesse, de chaque situation d'achat, de chaque profil.
Beaucoup d'expertise, des conseils précieux et des propositions intéressantes.
Des professionnels ""humains"".
Un INCONTOURNABLE !",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Acceuil très chaleureux, nous recommandons sans hésitation.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Réponse de Domaine GUETH - Vins d'Alsace et Oenotourisme,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Réponse de Domaine GUETH - Vins d'Alsace et Oenotourisme,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Parfait avec des hôtes bien sympathiques
Je recommande fortement",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Tout était parfait : le délai de livraison et la livraison. Il ne nous reste plus qu’à goûter les vins,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Toujours bien servi durant ces nombreuses années,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Très bon service, très bel hébergement, très bonne situation.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Très bon accueil, chambre parfaite,ne changer rien",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Nous connaissons cette adresse depuis des années,
le confinement ne nous a pas permis de nous rendre en Alsace, nous avons donc passé commande.
Celle-ci nous a été livrée sous 48h dans la Drôme, dans un emballage parfait.
Il ne nous reste plus qu'à passer à la dégustation !
Nous recommandons vivement cette adresse.
Séverine & Pascal",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Commandé et livré en 48h, ça bat tous les records, merci à la vigneronne et au transporteur",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Commande parfaite reçue en moin de deux jours , et le pinot gris vielle vigne est une merveille",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Rien à signaler, surtout que j'ai été long à effectuer le virement ! J'attends actuellement le voucher mais comme j'ai eu confirmation par mail, je ne sais pas si je vais le recevoir ?
cordialement
Ajout post-séjour : enchantés ! Merci beaucoup pour le temps qui nous a été consacré. Muriel aime ce qu'elle fait et cela se ressent, bravo pour la qualité de l'ensemble.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Top!! Délicieux. Service de qualité!,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Très bon relationnel, de très bon conseil, et pour couronner le tout, le vin est très bon.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Excellent. Dimanche j'ai bu du Riesling. Des dimanche je bois du Gewurstraminer. Personnes très consciencieuses pour le achats et livraison. je conseille vivement ce producteur. je recommanderai chez eux. Par contre le livreur n'est pas consciencieux. refuse de livrer a domicile et j'ai du chercher mes colis a 15 km de chez moi. Tres mauvais service de livraison.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Livraison faite en temps prévu. Colis en bon état.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Excellent vins d'Alsace
Personnels & Direction sympatiques et cordiales
Très bonne livraison dans le temps estimé et sécurisée
A Recommander",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Tout positif. Livraison dans des délais rapides et le crémant est excellent !,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
J'ai passé une commande en ligne le vendredi et le lundi ma commande était livrée! Le service est parfait et personnalisé.,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Excellents vins
Rapidité de livraison",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Colis arrivé tres rapidement et en parfait état, il faut dire que l’emballage est de qualité.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Quel accueil !
Aussitôt arrivés, aussitôt pris en main par le couple GUETH. Leur disponibilité est au TOP+. Des explications détaillées sur le métier de vigneron, des réponses précises à nos questions, bref nous sommes sortis de la cave en étant presque oenologues !!!
Bons conseils pour les balades et pour les restos.
Chambre d'hôtes 5 étoiles. Petit déjeuner 6 étoiles.
Satisfaits 100%.
Adresse à recommander.
Quant à nous, nous y reviendrons sans doute.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
service excellent - livraison rapide,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Commande parfaite, très bonne réactivité 👍👍👍",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Commande le dimanche, livrée le mardi... c'est l'excellence !",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Livraison très rapide après commande. Gratuite et efficace,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Très bon vin. D'excellents conseils, très disponible et très réactif. Des personnes passionnées et passionnant.",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Vins de qualité
Jamais déçue depuis toutes ces années
Parfait avec le timing de livraison
A recommander sans modération",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Découvert il y 20 ans, nous sommes clients fidèles et réguliers depuis lors, nous avons toujours apprécié le Vin d'Alsace GUETH pour sa saveur et sa qualité.
Lors de dégustation, le temps consacré est sans limite afin de nous permettre de goûter, à notre aise, tous les vins disponibles et d'en apprendre les spécificités pour chacun d'eux. Tous conseils très précieux pour le consommateur.
Le contact très courtois et professionnel du vigneron nous a séduit et conduit à être parfaitement satisfaits de cette maison qui mérite d'être très connue de tous.
Longue vie à elle !",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Commande facile expéditions quasi immédiate. Dégustation sublime. Très bon rapport qualité prix. Merci pour votre accueil,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
Les produits commandés arrives 2 jours plus tard dans le sud. Et les vins .... Que du bonheur,pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Tres bon produits livraison rapide et en sécurité. Tres bien emballé
Merci et a bientôt",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Excellent rapport qualité/prix pour ce vin fait avec amour et sérieux, et sur un domaine familial !! Bravo !!",pos,commentaire,https://fr.trustpilot.com/review/vin-alsace-gueth.com
"Je commande des légumes toutes les semaines auprès d'un maraîcher bio local, par l'intermédiaire de Cagette.net et le service est excellent.
nous sommes avertis dès qu'une nouvelle vente s'ouvre, il y a un rappel 24h avant la livraison, c'est top.
Utilisation simple et facile pour commander",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"J'utilise cagette.net depuis quelques mois et je trouve cela très pratique, commande et paiement sur internet, retrait à proximité; les produits vendus sont d'une excellente qualité.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Fréquence suffisante, très bon produit, éleveur très sympa, tarif accessible, livraison à proximité : carton plein !",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Très bien. Petite amélioration que je propose : le prix annoncé ne correspondait pas exactement au prix final, car c'était en fonction du poids. Rien de grave en soi, sauf que j'avais préparé l'appoint et j'aurais pu ne pas avoir le montant sur moi. Je pense qu'il faut informer les acheteurs que le prix peut varier.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Une grande variété de légumes et de fleurs. Les plants sont de très belle qualité. La commande est très facile et la livraison parfaite.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Très bons produits
Facilité d'utilisation",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"C'est un producteur local, ses fruits et légumes sont frais et bons",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Des producteurs de notre amap utilisent le site cagette et cela fonctionne très très bien.Très pratique pour les utilisateurs,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Très facile pour commander,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Super pratique,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Très bonne qualité des légumes frais et de bon produits laitiers.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
La qualité est là mais surtout le goût,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Date et heure de livraison toujours respectée,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Très sympathique. Bonne idée!,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Déçue. J'ai commandé des oeufs calibre moyen je me retrouve avec de petits oeufs... Mettez en au moins un ou 2 de plus si vous n'avez pas le bon calibre car le prix n'est pas tout à fait le même...,neutre,commentaire,https://fr.trustpilot.com/review/cagette.net
"Des petits producteurs locaux, des produits frais, des prix corrects, que demander de plus !",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Très pratique,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Je commande maintenant deux fois par semaine et je suis très contente des produits proposés en bio et en local,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Tout est parfait
De très bons produits divers et variés
Accueil pour le retrait très agréable et chaleureux",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Commandes faciles à passer sur le site et surtout les légumes , yaourts et fromages que j’ ai acheté sont très frais , très bons , et font travaillé des commerçants locaux .Merci à eux de nous livrer 1 fois par semaine leurs produits a ghisonaccia .Retrait facile et rapide des commandes .",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Les produits sont très bons. Les producteurs nous reçoivent avec le sourire. La possibilité de commander en ligne est très pratique.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
pratique rapide des produits du terroir frais,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
très pratique pour le consommateur et utile pour le producteur,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"J’aime beaucoup ce système qui permet d’acheter local, frais, de bonne qualité en commandant sur l’application et en récupérant à proximité. Des fruits, légumes, viande, fromage, pain et pâtisseries et même du vin et jus de fruit
Absolument formidable",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Pratique et rapide,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Site clair et facile à utiliser.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Produits locaux et bio. Pas besoin de courir les grandes surfaces, cela me convient parfaitement.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Je commande mon pain pour 3 semaines, j'achète mes légumes sur place en Venant retirer ma commande",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Facilité d’accès, liberté de choix, contact sympathique",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Ergonomique
Rapide
Economique",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"De bons et beaux légumes, variés, livrés a domicile. Le pied! C'est pour ça que je suis avec vous depuis 2 ans!",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Nous sommes toujours très bien accueilli les légumes sont beaux frais et propres.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Accueil sympathique, grand choix de produits, proximité de la vente",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Tout est parfait,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Je commande mes légumes hebdomadaire et maintenant de la volaille.
Site trés clair, bonne présentation, simple d'utilisation.
Je suis totalement satisfaite",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Tres bien, merci",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Propose des produits de très bonne qualité. Un accueille chaleureux. Les animaux sont bien traités.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Luna et Odelia, toujours à l'écoute, souriantes.
Legumes d'excellente qualité, les salades Chioggia et pain de sucre se conservent très bien. En bref, on se régale quelque soit le produit.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Un magnifique stand de fromage et de saucisson au pied des pistes à Prapoutel. Une excellente idée!
Une très bonne soirée en perspective.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Bonne organisation, excellent accès au site, simplicité d'utilisation.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Les légumes sont beaux et bons, l'application est bien faite, c'est simple, et argéable de manger local !",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Utilisation du site 1 à 2 fois par semaine pour mes légumes Bio chez Herb’o jardin : appli super efficace, rapide et d’utilisation simple.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Rapidité pour passer la commande.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Produits frais, très abordable et pratique à récupérer",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Produits locaux de très bonne qualité, je favorise la marche à pieds pour rejoindre le marché.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Tous les produits sont bons et de qualité
L’accueil est très convivial dans un joli environnement
Les clients sont également agréables à fréquenter,c’est toujours un bon moment que de venir chercher son pain chez Sophie",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Sav parfait et site bien construit,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Intérêt du cycle court. Produits appréciés.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Tout est parfait les légumes, les oeufs,les pickles que je prends régulièrement et le prix !!",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Satisfaite à part quelque couac !!,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Produits bio et tres frais. Super.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Des produits de qualité, produits localement, sans pesticides, et par des personnes agréables et courageuses !!!",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
C'est un bon complément au marché de producteur. On retrouve le lien avec le producteur qui met en vente le produit. La récupération proche du domicile est un plus.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Produits tres frais et livraison facile,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Beaucoup trop de bugs sur le site.,neutre,commentaire,https://fr.trustpilot.com/review/cagette.net
Le système cagette fonctionne super bien et les produits que j'achète sont excellents. Je n'ai pas mis 5 étoiles car en hiver le légumes sont pratiquement inexistants et il n'y a pas de viande depuis 6 mois.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Solution parfaite. On choisit, on paye, on retire. Le compte est clair, intuitif, que du bonheur.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Produits locaux, de saison, pas chers, de qualité",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Rapide, efficace, colis prêts à l heure",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"C'est une façon bien agréable de consommer local, j'y trouve tout ce dont j'ai besoin et envie à mon rythme. Merci d'y avoir pensé.",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Les produits sont d'excellente qualité et les personnes qui accueillent la clientèle sont très très agréables et à l'écoute. Je suis une fidèle cliente depuis des années.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Simple et efficace !,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"de très bons produits locaux, plutôt bio, très frais pour les légumes. Des pains délicieux",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
"Espace convivial, toujours très bien accueillie,",pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Je n'ai rien à dire. Les paniers sont prêts et frais.Tres bon accueil.,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
Choix de qualitev,pos,commentaire,https://fr.trustpilot.com/review/cagette.net
